,total_crypto_borrow,total_crypto_collateral,total_external_crypto_lending,total_stablecoin_borrow,total_stablecoin_collateral,total_external_stablecoin_lending,total_stake_borrow,total_stake_collateral,total_external_stake_lending,weighted_crypto_rate,weighted_stablecoin_rate,weighted_stake_rate,date
666,4470889618.56663,7364714328.243341,1304689603.2110987,4399866863.0644,459258376.8124081,4173654323.597731,331256936.7258888,4473796092.008766,298796722.14095634,0.017155729264126174,0.2359061426229669,0.00023257764909586363,2024-11-28
667,4504782178.799764,7401101369.055515,1342337568.1033375,4528388414.444889,436754554.2599711,4346937173.2916355,526900192.9549801,4509321572.316213,306949543.6536378,0.017366910406968063,0.2232683079347408,0.0005223941948576909,2024-11-29
668,4510560383.630699,7429254634.660276,1373042477.9162612,4401202819.280777,415563739.5336588,4337985958.750396,602332767.9325293,4611080475.523105,289090447.6853375,0.017328278359386388,0.09667867960247395,0.0006472771988905872,2024-11-30
669,4521629870.752445,7466965955.406424,1399188432.8959968,4416477107.082338,432489141.96718913,4327948279.339693,600994874.3738284,4625342646.995171,288487606.97470456,0.01726960914806053,0.10246138666167663,0.0006457208385324966,2024-12-01
670,4581462759.69468,7543280987.274011,1376764211.850547,4603777278.001216,405757520.3345597,4361406402.680238,601519033.4561133,4567664471.858693,323593968.30201274,0.017841250696684713,0.3814857383543823,0.0006593097929778189,2024-12-02
671,4552444476.518653,7420368839.292391,1451537054.2457232,4519628747.496492,371398810.13869584,4386003152.235632,809894460.2482438,4423659660.223112,327200225.8731796,0.017109367570651592,0.25066272860835426,0.0012113737837835174,2024-12-03
672,4580285734.102437,7508643077.434754,1385329287.2935123,4590034321.160005,390652695.77377933,4399315721.997449,825370456.9390526,4450428162.175802,278252832.86386514,0.024051893944932443,0.3053460759813119,0.0012294721212767377,2024-12-04
673,4608302607.001355,7543336249.11376,1409591225.5830376,4812752414.890129,433626404.9437118,4517699350.973207,816312475.9766088,4444170117.477536,348638918.7186433,0.028050778981647387,0.41622051513258845,0.001205743143435307,2024-12-05
674,4845643222.31025,7573672443.925028,1602139433.3300533,4825742385.808893,421015563.38127005,4640309456.121601,809830064.8050101,4689391927.134394,354574379.8145321,0.017780351064022593,0.277261363996227,0.0011314840306304226,2024-12-06
675,4863807222.817244,7641438143.348627,1541126127.134692,4751825946.5258665,435122178.4611263,4761730112.195129,818388028.3965492,4704668437.759311,373833462.71516305,0.01778519694588808,0.04968857757785292,0.0011559203458824858,2024-12-07
676,4913034700.993689,7692047992.125405,1557909951.1298442,4923068492.648144,443184104.51797515,4742283257.748352,815149076.5191817,4713170631.886415,368280988.83352506,0.017643971627588285,0.26755269856640773,0.0011474593382988438,2024-12-08
677,4864731486.742118,7593617741.074477,1652470444.7869616,4962198383.409346,447668240.314708,4717992405.504894,807143831.7757307,4673628752.415393,372807551.68982697,0.01732590045017093,0.32990641101862705,0.0005725838057467688,2024-12-09
678,4799705244.767193,7614182902.596562,1573027271.566974,4921955744.187246,407843422.25993246,4748729455.479793,1058681118.3128043,4661052549.78636,360599211.27049935,0.01790987400561223,0.28117693510917663,0.0009810742262912273,2024-12-10
679,4888039842.654185,7746207283.958539,1561316599.0814974,4970312990.977815,358855436.5382566,4805540283.223867,1071807785.6905912,4745203199.554195,359780762.2038187,0.018690485728667498,0.33388444677569395,0.0009803075836634348,2024-12-11
680,4897813399.383075,7821015811.596906,1519355292.467303,4995747330.603358,369361791.19604594,4897280179.96214,1097293906.351669,4647676485.18135,372986477.6758301,0.036006236912904326,0.27098630746051855,0.0010911331726512468,2024-12-12
681,4872410831.215752,7856680407.155957,1518436748.9297132,4857573926.775372,398840395.377959,4836306731.475001,1133350837.7465801,4737909608.843578,378827354.55213505,0.017745165418517377,0.0980580937570533,0.001112830060031357,2024-12-13
682,4873356815.777785,7907587248.231323,1497546144.582356,4886851528.868122,453794487.26001704,4939021062.429686,1183663976.3187203,4723927606.835952,380170244.39176476,0.023937551493350445,0.07487902802598603,0.0011914943215672186,2024-12-14
683,4921877751.161035,7989226277.20855,1553865318.3697326,4952343973.050208,494202812.4018282,4919370925.588771,1194887627.5474737,4786497167.188652,374953956.28837276,0.017956433290800357,0.11747758880456262,0.0011855418228272727,2024-12-15
684,4993250587.338837,8121648078.644058,1569213728.0848753,5004828463.6581335,514301742.05081373,4974390796.34692,1178449846.021491,4861983034.898941,380486969.9679057,0.017877200841898793,0.11444975368398769,0.0011186791241678108,2024-12-16
685,4991706925.356827,8060433442.238941,1620042708.6313,5014738176.239792,483109060.0362397,5037572128.083293,1151636896.9116905,4452121016.116025,824662421.4749999,0.017722331388627173,0.10853056742742027,0.000633296601677732,2024-12-17
686,4878759824.895891,8055062981.610683,1568704983.8541708,5053493595.538707,510899665.57172334,4997153930.155055,1137880000.251998,4461594173.236603,331560628.80281,0.01751288478566187,0.11417187471077889,0.0011428735257591283,2024-12-18
687,4833859040.191826,8020244209.993504,1560208686.4837976,5032752042.667405,465906674.9337526,5092696157.171925,1126460215.3118443,4476564184.676033,307309107.3165735,0.017054083738602097,0.11175733836532693,0.0010879622534475848,2024-12-19
688,4926272706.598295,7939318151.240366,1548810042.515841,4961937626.479887,484599811.44597,5017779151.048597,1192247590.225402,4447670896.554821,300646068.2423607,0.018005720139499956,0.12120646343956118,0.0012312340909921718,2024-12-20
689,4934637628.999325,7842879603.591373,1602344189.092878,4913711508.279111,579091240.5145861,5042680865.303901,1192454430.0994055,4400045420.56335,300309945.7854049,0.026605509643031343,0.09278216897659569,0.0012412297824728631,2024-12-21
690,4940224239.070124,7800547043.569261,1598262149.3291712,4886757667.261094,584305303.1408303,5090609373.846163,1180746612.3531165,4316222082.489119,297461754.83800095,0.05143728854602871,0.09017046725856537,0.0012490687417280855,2024-12-22
691,4916250926.49651,7841603984.585341,1586098593.3949423,4910964023.056701,604767550.8827314,4967287692.396315,1186321528.2584424,4321089081.88365,295957787.1765593,0.018485985520861604,0.09439524677022999,0.0012683763629025768,2024-12-23
692,4993593735.560322,7857052180.07505,2038250651.0453618,4914555489.707217,627001975.3703198,5065107400.091419,1182080218.1322725,4429078217.368894,295735350.4718498,0.016684539137329337,0.09094252172972324,0.0011860939305238327,2024-12-24
693,4964007165.512336,7867546126.944386,2053021070.7065282,4962048318.703116,631600559.0314257,5069124235.585096,1180383099.1002965,4425621287.993351,300503156.8080403,0.016473270683321814,0.09228289434444636,0.0012000896748632227,2024-12-25
694,4939146067.536626,7857024916.115368,2053237312.6203532,4985257256.893703,647623198.5571169,5128032372.784965,1179241280.8021204,4397682529.80531,296576837.56621104,0.016610737074157923,0.0908457964318725,0.0012217420502826917,2024-12-26
695,5001550846.828372,7826062247.407953,2068741614.771763,4976092536.478042,654652345.8101531,5134119781.026413,1164074827.8689144,4202736290.5464296,569518524.2823566,0.017082368822320605,0.09034168302824315,0.001227353126800567,2024-12-27
696,5057237040.737061,7810629223.456564,2072211916.4966867,4942434776.70752,690473588.1138952,5216883243.65154,1164388361.860105,4211257853.9191136,568266918.2551829,0.01733335020383514,0.08566210916481885,0.0012300482108297578,2024-12-28
697,5044841249.450874,7786707190.9531975,2068390643.0207696,4947683264.9327755,643215298.7004092,5427665936.449634,1165221877.11155,4221351610.564147,571833125.1608827,0.017362679624396204,0.08191861965418198,0.001215000079583417,2024-12-29
698,5054606946.856554,7808678899.788428,2110319700.222095,4904471740.459997,592149427.2232935,5225242143.419198,1173245641.0406854,4233732591.0490937,569835464.4636093,0.016816283720115555,0.08667055709721302,0.0012135790610414143,2024-12-30
699,5040106155.654711,7723138143.174069,2132873590.7362885,4868715319.840874,630232192.664814,5315053135.697167,1172473225.174636,4242945804.807854,570879908.8422449,0.01687403157954546,0.0820573347526703,0.001220968457220719,2024-12-31
700,5008362328.197769,7721987820.340342,2057063491.107163,4950633169.194693,905240556.5620986,5376291960.985079,1173439985.1107337,4221412951.9955707,572028992.5450537,0.016726286475514066,0.07786429023308737,0.0012277160495756622,2025-01-01
701,5095393485.042025,7733209985.554943,2059673096.478307,4884463425.268417,723389282.1163445,5392623613.036169,1174007028.585142,4222358976.8344827,578964220.7152282,0.017140639730263425,0.07836992132604131,0.0012338405231496245,2025-01-02
702,5112236332.858549,7780471318.928144,2073746558.9802601,4903958225.428062,497992793.20070964,5444895092.879475,1173372173.7607877,4280978470.1973047,305036722.4516499,0.01696339945906473,0.08342542331213096,0.001305197060333461,2025-01-03
703,5230523376.484059,7815059135.668659,2088200939.9760063,4891538016.112417,500693924.5473231,5494826070.109759,1175242912.4503293,4336350355.808686,309936256.77687854,0.017297289335264185,0.08160285133598687,0.0012645635854637476,2025-01-04
704,5231355697.6729965,7828181755.2799425,2105566453.7831585,4818154253.048308,464411791.4003285,5537432947.729843,1175785509.5783746,4340126418.938124,317946051.1203628,0.01728574550516982,0.07944718641032403,0.0012589679167570938,2025-01-05
705,5203318605.9274845,7895241271.495926,2138730946.7804515,4876372042.594779,458531713.3060764,5519670108.930533,1184907909.0357475,4380727066.282661,316952209.5924157,0.01687487858859921,0.0821759970725414,0.0012968095774779688,2025-01-06
706,5159836652.920382,7848212130.603392,2138100535.5288491,4845629947.37584,413363375.55992496,5100113998.693391,1137719818.2507577,4296066534.401715,319935353.6290138,0.017067286789974725,0.12355898564227318,0.0012492952089697014,2025-01-07
707,5169374743.999726,7778576496.854175,2110952630.2493768,4825128021.790206,444405783.0157798,5313779299.871393,1130074087.5590773,4255411176.7336497,315238809.97117186,0.01721424868232786,0.08715584765072722,0.001250152205489684,2025-01-08
708,5142168862.754218,7686303427.312134,2090054377.9926357,4745888878.605651,397909914.17182606,5580138584.458139,1131027622.2510176,4183586556.8361874,314618645.6219646,0.01707382057542595,0.07850593811679472,0.0012784897594044753,2025-01-09
709,5126000691.507282,7724049781.159373,2070546360.639307,4818276763.258496,431554864.2141435,5714039956.244004,1130267569.3422005,4307221446.822859,313789043.4356642,0.0167437241483057,0.07700514495379059,0.0012269450865760318,2025-01-10
710,5124181891.735941,7711862933.257671,2065143034.259784,4810975455.48917,433434995.28754455,5758223475.65474,1130743602.1286013,4306467506.647291,332907518.18765795,0.016742470430976958,0.07569589149114232,0.0012162807281403626,2025-01-11
711,5107254752.994355,7694545165.672584,2395257220.462209,4804763174.618038,429580763.5355317,5821310380.02472,1122357361.316938,4311538202.406241,319482025.9851676,0.015074665547819804,0.07413129397885254,0.0012115111805545149,2025-01-12
712,5133499124.106259,7669580889.803255,2404737896.123158,4733578508.164399,437695670.0198936,5804741236.512733,1120484265.3975372,4225166863.0097585,371948198.72361374,0.015122027118926636,0.07216217683532934,0.0010116392158147777,2025-01-13
713,5142974090.355465,7706101057.565089,2387955122.645945,4730148271.151699,387080937.122757,5825758331.595156,1213554084.0080857,4273979635.175143,369202402.2099197,0.015357576060690905,0.06993624537153703,0.0012481646696626495,2025-01-14
714,5116046957.959068,7751101127.324688,2455239258.8797097,4866210882.648533,391793834.1544485,5841984721.515579,1286520394.1510274,4378089946.618096,303877208.734075,0.015449470645818439,0.07402490699691767,0.001564065827534144,2025-01-15
715,5113082493.554325,7776587228.480664,2399651425.942447,4821537394.18182,374380388.61844814,5820424207.546172,1278459159.034052,4312108965.57861,273242680.76063496,0.015360000660726783,0.07374076208184847,0.0016154033763099514,2025-01-16
716,5330836682.127084,7893937084.110192,2359232431.2194443,4917234832.544693,484653435.0835591,5729459222.223275,1281292312.0078342,4408664923.798499,276564344.37086517,0.016337129993718,0.07646481241009419,0.0016795427660363654,2025-01-17
717,5346011549.320073,7944101372.479823,2369766859.3953905,4911828462.212164,441552115.6624383,5940452641.1635275,1280036090.8144705,4394164439.170062,273878524.44161505,0.016344816828439256,0.07246512245818525,0.0016365422097005514,2025-01-18
718,5308551344.58904,7932592668.451057,2330920770.088776,5054844579.373553,630378928.8580985,5753602365.314373,1277477909.381558,4428111960.113079,274371198.49608564,0.016490615911052813,0.07749815430250359,0.0015885239595804113,2025-01-19
719,5380491614.598626,7984290641.943727,2361084896.000423,5030621081.639357,449320831.0346455,5865030974.294333,1279968037.6306062,4564106184.244558,268668662.9291839,0.016571599390717107,0.07772026194210091,0.0015099982555068039,2025-01-20
720,5460512319.740608,8006248772.98969,2375190205.620454,4973473585.541774,499646946.03707135,5817144393.21536,1279760876.9254422,4511410772.261278,273094421.3130719,0.017324099195110954,0.07587814879470167,0.0015182968825710062,2025-01-21
721,5419501280.551045,8050363171.3623,2316520422.217318,4969462118.87841,422693044.36610895,5877905645.5164175,1279595345.5264409,4494596213.160111,275500543.7836597,0.01728115940373741,0.07621443813115003,0.0015206400888418256,2025-01-22
722,5532687439.061305,7974658918.461894,2314996271.9849005,4903903918.004709,561388522.8787593,5941634980.811047,1269206214.7491775,4518502899.063211,278139907.57481253,0.01849773223216602,0.0697274716387569,0.001469841544045438,2025-01-23
723,5525259583.084085,8053130429.371261,2292360743.667365,4899877036.886369,513800619.0722879,5994275024.264801,1271395214.2472682,4447177563.848303,285811006.1387383,0.018079259611136992,0.06945602517241323,0.0014856150580451518,2025-01-24
724,5504132332.867946,8009919060.201721,2245965563.974617,4878958157.400345,510093142.8829159,6095173490.235032,1273266322.8457391,4441712855.337526,285530862.3688339,0.018030312194122107,0.06680681994741307,0.0014844281770587948,2025-01-25
725,5422239363.261244,8091317683.434784,2247488906.590303,4907130752.391419,416305406.6142865,6133552820.890843,1273614520.8530774,4379006996.719431,290992918.7795304,0.01703026929692608,0.0688912274953492,0.0015168964205713174,2025-01-26
726,5364223265.419727,8077370403.593132,2221756463.2168255,4912351661.9303875,388612951.31830895,5822832556.389948,1273200337.3993433,4401154909.44888,277648589.9917759,0.016882599206347885,0.07743883488732421,0.0014838548817974599,2025-01-27
727,5433465955.77149,7996500151.578088,2219645283.925332,4856304337.827149,428486002.5692831,6261627294.130745,1251372784.4093142,4368095948.947286,269969406.28520525,0.017555846065221894,0.0646422727387162,0.0015150173696518731,2025-01-28
728,5430228500.377345,8025814818.982739,2217212135.300001,4831654666.642117,435145805.9892553,6275492681.973623,1250454694.2359612,4306588890.06115,282004365.2768611,0.017983152106470574,0.06380070479230517,0.0015531982515980495,2025-01-29
729,5545029881.56964,8048914271.3601055,2217838635.754334,4825423869.753098,482518701.0052615,6333633403.661642,1258635654.5858552,4312642366.05265,281576016.4352293,0.018420821251718386,0.06192361332144618,0.0015773857912440405,2025-01-30
730,5450802452.343556,7946697309.426154,2300246723.817669,4802344542.695867,497353811.07936764,6395765414.004893,1264004982.8676603,4306255718.908015,281921714.6355921,0.018635820671452603,0.05743532795372497,0.0016152799837634612,2025-01-31
731,5361162575.609174,7905148538.333907,2305319570.0701933,4808209603.192189,406327090.6705471,6430727959.894277,1263790300.0793722,4290909641.33832,280234815.9235263,0.018447408436388573,0.05857466415269663,0.0016254432160061306,2025-02-01
732,5294257711.117657,7844841324.795715,2175167806.1558504,4799935419.636861,423085857.0977397,6376131055.687062,1259697832.1890655,4215057071.1197762,260598357.3021581,0.017704125003941754,0.05916397193219993,0.0016208937710683598,2025-02-02
733,5383421930.305316,7920618919.114142,2062687821.058275,4674357762.039787,399418009.3149254,6256400960.039232,1232008286.4460807,4347433504.459544,275053605.99584854,0.01843651774769639,0.05933654301786409,0.0014370643325125612,2025-02-03
734,5332915072.8859215,7741276997.017754,2002966289.7157345,4619531473.472277,412510786.3496457,6274909557.230905,1224415393.1470406,4145147372.492567,268715812.46004975,0.018534594144537064,0.05737499064562905,0.0015237019657921114,2025-02-04
735,5279592194.106574,7691278406.257916,1994272897.738052,4584157570.359572,408179071.18056804,6247138638.416271,1212658606.8812165,4175715038.4294767,266741963.9885879,0.017744308338544002,0.0571019472104841,0.001509156469995098,2025-02-05
736,5288145857.786164,7650126550.030514,2067955446.1203723,4552308213.862305,456471729.0759578,6236574464.836309,1206546775.4719586,4209197188.8391604,264471292.05434737,0.017569141207562772,0.055768584176652605,0.0014495282030296233,2025-02-06
737,5265334440.058368,7547785753.934174,2126264669.8584151,4536515666.488751,436566411.7941468,6269925923.575681,1209000997.7711275,4208713625.2228713,270235893.47147954,0.01757418983334496,0.05511422439340131,0.0014415981849925541,2025-02-07
738,5232112551.599687,7541505985.308271,2100814723.5121126,4459535575.36785,466716596.23039836,6396557775.156342,1208663401.017525,4167015676.7934604,280194915.877974,0.017686477602262187,0.05100150667537449,0.0013999477494562112,2025-02-08
739,5158463444.18829,7501602871.758918,2102247760.7795138,4429378866.960055,455723236.6040409,6389586293.531428,1207354377.655068,4131499976.3500123,284922878.2939236,0.017293930348280626,0.050757966410006634,0.0013997578756169283,2025-02-09
740,5165918336.36476,7447973178.991479,2215269433.382414,4293386100.1213627,450335063.1958618,6402893867.080775,1208515493.187374,4036600567.686591,285001975.52199674,0.016783975753150517,0.04760501185250889,0.0013978331779999902,2025-02-10
741,5043525406.2127075,7451025801.344895,2132914206.6875942,4226540665.760856,456079431.1543247,6398897873.79862,1157456784.0531332,3876809803.4593363,280758761.1684903,0.016312518594481597,0.038319429142877136,0.0014929519604600164,2025-02-11
742,5008911662.045469,7449425261.71111,2152496516.226509,4327711857.1750765,573214073.4752492,6404546895.001571,1158588396.8548334,3885713775.2277446,281524008.4908921,0.01606670302256863,0.039341353441540425,0.0014897401498135613,2025-02-12
743,4960005962.427798,7521278595.628647,2187619723.2274027,4400693906.196475,517666298.6776293,6422105365.23462,1159358900.0728226,3899700218.882262,261382179.7307495,0.015517509684906835,0.041014279356646324,0.0014841486160905404,2025-02-13
744,4990288279.914905,7372955310.37354,2270568952.2032485,4335224765.203117,629521027.9607326,6435927322.814877,1162421452.9977667,3881663342.040668,262424613.05027092,0.015840136135077752,0.038304322115423284,0.0015678116020998328,2025-02-14
745,4995962571.893286,7364580815.371549,2242048207.035849,4338005457.361137,688894027.3342453,6385907529.252156,1164550953.7645984,3878055291.3991213,269461432.33085984,0.01606067233652622,0.0388404000250197,0.0015814031043991752,2025-02-15
746,4987285533.110526,7370575322.642968,2249608486.6133966,4322069353.93727,625391954.1164529,6309022310.020339,1160876852.047935,3874593742.9058027,272785984.3525452,0.0159180710730937,0.039545620905678126,0.0015766281725711668,2025-02-16
747,4979770031.539041,7394786371.6916485,2222009155.8038917,4335440605.326799,649144614.5522641,6359758313.323284,1166272620.6079278,3881503361.9899817,266161697.9540917,0.015931954935715052,0.039015023046884374,0.0015395378281258826,2025-02-17
748,4907667657.479082,7406035399.4229145,2110559319.4773803,4333655322.012265,565235121.8339576,6371348203.247547,1149400514.0152817,3927587460.253857,257203680.92989284,0.01556832826062226,0.03979273648271204,0.0014535874048338471,2025-02-18
749,4961463248.586997,7420294807.8684435,2109998564.3294382,4331881125.117886,580710362.2799473,6383714876.687448,1149489574.7977488,3960005046.7625813,261076462.89204478,0.016065232332638256,0.03956993893324664,0.0014484360762934939,2025-02-19
750,4996236393.932331,7507514485.389769,2102482504.5041444,4366836844.160517,629620460.7778687,6420598989.149786,1149101222.0258584,3993327179.6146493,260969300.60219294,0.015890326773171433,0.03916890617117859,0.0014499407820100633,2025-02-20
751,5141450878.597893,7698239495.274894,2055221810.6063795,4416828087.625835,535263595.16340435,6309662469.278421,1139322652.8101208,4225654687.553379,262099952.4175059,0.016830940042738638,0.04290005552111049,0.0013148820997842766,2025-02-21
752,5168768688.993109,7604604243.866831,2116347519.8594387,4368339889.514148,514910934.11075133,5999414235.658959,1134098301.896789,4313152019.882146,264141986.99572408,0.017575548360727597,0.04659953767891366,0.0012511440443691393,2025-02-22
753,5265764865.11562,7672916833.329871,2194100310.4757395,4371598828.51475,575700757.8763182,6325836012.909124,1134271434.770793,4348473526.550865,265453196.84717533,0.017789664497731315,0.041214320339718925,0.0012359222089040303,2025-02-23
754,5207678238.4578705,7636424081.700876,2136242300.2819066,4374065931.677178,570411215.8203406,6388256201.0270815,1107632282.9240434,4326891342.555017,263741022.95350984,0.017317615287321286,0.04079322922902298,0.0011853004177674493,2025-02-24
755,5124134355.690744,7485119796.92072,2082195618.8923814,4338951641.35648,552806878.101672,6454975912.443319,1107261284.9130056,4161528967.9595556,480226030.92426234,0.016510602905803067,0.039348031158404836,0.001158293942224259,2025-02-25
756,5049565867.493025,7386114738.444585,2000908285.2319565,4343194257.177642,627155683.7474499,6244184224.955017,1106708097.2329085,3955319207.430426,479826575.1983821,0.016284289800711633,0.040117824854985634,0.0011757686237445115,2025-02-26
757,5018277193.781508,7136304348.414687,2084350305.3909118,4168666348.6332016,486041873.0320348,6275715848.207045,1107830357.197701,3974635374.593445,462519038.5014748,0.01622145730003394,0.03800608035818644,0.0011855957439327574,2025-02-27
758,5043063334.155787,7055345477.007907,1838417050.7672842,4058499805.8018327,524233324.0808409,6483552470.45008,1109515398.1019316,3849654013.205497,430335960.84229445,0.016437912313802924,0.033931768146790504,0.0012176681052567225,2025-02-28
759,5061649092.734938,6996167252.454884,1831790797.552954,4046245240.301004,497485047.90301365,6575615975.490614,1114762976.5602052,3889262827.727408,429934155.40141445,0.01666065422049973,0.03293885199818544,0.0011761017942703953,2025-03-01
760,5168721845.518733,6883517472.133112,2067322617.3836596,4048091283.675677,586266999.2586411,6542783486.534075,1114264152.542713,4023888596.3819766,436527721.23653775,0.01711742687611395,0.03246934057159333,0.0010449460480490087,2025-03-02
761,5154914615.239814,6968988070.705624,1826532613.574458,3960748979.6974435,497409884.5118718,6484612005.094299,1114965092.154158,3936294364.5509496,431620541.16839206,0.01693196220893736,0.03243460196621389,0.0010503990522917072,2025-03-03
762,5117549381.76994,6914130667.186563,1822561423.1215837,3939045023.1251063,417710648.9533055,6447193304.25832,1115162745.8606372,3912857036.2661376,432420547.44558454,0.01673434352560774,0.03312404138842781,0.001040703807230564,2025-03-04
763,5125330421.646533,6926999229.819846,1856669027.171791,3944333031.49685,405595417.693453,6423869724.585542,1075675402.87706,3923898279.0303855,430442211.0126945,0.016261280951093905,0.033550410588228816,0.0010373048851710532,2025-03-05
764,5054639057.276567,6954601162.74767,1855713166.6037908,3954403154.58387,401288819.48552305,6365456745.645463,1075096558.2185023,3880038694.399106,433096698.5038384,0.015807657117516343,0.0343750743812675,0.0010579002062671911,2025-03-06
765,4988219017.988993,6925580488.785314,1844505545.8451698,3963075276.5290027,434404348.0175832,6321918698.097616,1061322075.4553871,3843199852.9376945,431454303.8345484,0.01605708537444634,0.03282757049797844,0.001029213322486032,2025-03-07
766,4937043095.298551,6925668992.641105,1835759517.5841832,3957992555.5096927,436445665.0748101,6311064968.633856,1069301991.7903762,3777290201.701989,427840575.8935595,0.016812052331734814,0.03280746809474633,0.0010930386145952687,2025-03-08
767,4913851439.578556,6899593135.828395,1791398507.937944,3974002264.234206,448430235.3247933,6317450833.508352,1069080574.467682,3748440335.973787,424146732.3840439,0.016738173998382316,0.03279470317210112,0.0010789262949363434,2025-03-09
768,4796068599.771781,6552281179.973355,1747885483.9914882,3730941154.316254,463674601.84844047,6384438043.699765,1042502991.3307791,3603035254.6095953,419760647.8324319,0.020615984578223633,0.02671174669356354,0.0010776543793133383,2025-03-10
769,4786714824.393072,6489090444.017591,1744223018.6399019,3675477768.851417,434225907.84380716,6283251450.054071,1060083584.0502903,3622158619.700607,418194171.42409676,0.01812215536133999,0.026797731456951995,0.0010891438657695785,2025-03-11
770,4763019623.38751,6538512184.861973,1728493093.220928,3578806335.3722277,335183257.0694817,6273221301.138572,1058819322.8795224,3708988817.2438645,419813923.1899,0.01768363552646148,0.025340373177006638,0.001016632640742106,2025-03-12
771,4758842586.063745,6520340182.194404,1724181565.6598082,3665581684.612469,453449629.46034116,6229714623.891109,1051852154.0381066,3720938442.580347,421039752.41892207,0.01780277701682889,0.026879692870105554,0.0009796731316022778,2025-03-13
772,4744027320.348196,6569760311.457619,1718628618.3686676,3713849571.7271943,455673225.24953216,6217152660.980218,1059509588.0902615,3785613488.8820877,593612815.9702115,0.01787671221368719,0.027700079861723247,0.000904086926215747,2025-03-14
773,4781370282.060897,6585055121.546487,1706764028.5731368,3714152730.5443654,462442394.07945216,6224772291.744797,1041641906.527298,3756564474.469593,593646510.6158549,0.017883987865157783,0.027682034938876828,0.0008691210398297473,2025-03-15
774,4828307354.978243,6633304608.606392,1693987303.4113238,3738778185.550196,468886994.25264704,6216899461.790433,1040877271.1259775,3740122363.096219,595261536.49966,0.03942257214487033,0.026414781587391013,0.0008711333747241358,2025-03-16
775,4813115992.518496,6616525059.075615,1724546657.3196273,3755083830.8586574,481410701.34183353,6219702925.335495,972344274.3517306,3724123294.9088607,597602985.332456,0.017738924803335387,0.026544191946807228,0.0008793797368353005,2025-03-17
776,4772434592.804922,6608819148.013887,1628538804.3014145,3773875825.0801883,488107421.4017269,6236184848.984865,978493323.4912895,3710766720.750248,596876045.7547376,0.026769285715962127,0.02673559205759931,0.0009158994460691607,2025-03-18
777,4791164586.029596,6770482566.045723,1712672146.011081,3853753713.010428,479021914.4780905,5503575038.874571,980620114.7648884,3764046465.343181,604160875.8142927,0.016460099816901993,0.029338999320046463,0.0009173309607167201,2025-03-19
778,4800661518.6392355,6783607368.241621,1677812841.0132189,3938404827.335025,492879127.8952002,5592475156.439462,977418268.6266974,3787623504.696599,597719139.5727636,0.016525487602876487,0.029389760737639565,0.0008705340226170419,2025-03-20
779,4725495789.552899,6845584501.551179,1646032300.0915558,4061838924.9543405,468166792.8191804,5766729802.977714,974655376.4997891,3835087538.693606,593081582.8739767,0.016339378231469495,0.029247721294609594,0.0008826012732219436,2025-03-21
780,4848389513.972066,6855980899.792001,1650069967.1958497,4063437907.1821637,482450243.4551584,5967790974.819894,975864817.702485,3824548590.0577073,593107551.6234548,0.01734387463480805,0.027427099022289708,0.0008890267014209152,2025-03-22
781,4882837616.551927,6844512765.29252,1659757481.4567966,4036164106.646033,481157107.92225456,6172194455.006094,996640837.52047,3826774319.4608626,592297393.6660023,0.017515047153853495,0.025375715214326293,0.0009454307888987045,2025-03-23
782,4888170587.488821,7064707648.9675865,1657896260.677653,4145888700.061045,462544220.1198481,6345867276.498004,1005754224.2185231,3838705407.927358,595472199.0322073,0.017503972056107448,0.025698831050063303,0.0009421721899044755,2025-03-24
783,4855643358.333059,7027017495.810572,1716189167.9193108,4232546573.3186445,460902605.3399411,6338657121.0719795,1066221646.2654988,3953262555.8225064,598032199.9686078,0.01653156260642219,0.026809285077156346,0.0010946742998247298,2025-03-25
784,4847064144.424566,7076283553.963843,1708815650.1846118,4230702630.9537663,478999883.45216155,6291682014.244912,1063377508.7065544,3967947067.203944,591698693.7300619,0.016423769002427206,0.027182997194793865,0.0010901732852484107,2025-03-26
785,4871619137.097046,7108884470.412494,1701422622.8129041,4256766418.1264334,367638215.3998014,6271397651.768275,1066471749.0350169,4028489317.5012093,588654414.5880812,0.016512318699836017,0.02769291000595492,0.0010684287187877274,2025-03-27
786,4871984727.6120405,7101217581.943153,1693385086.9617133,4245980047.4687057,403389800.197831,6240420760.135351,1066526300.7250808,4045658824.979615,578057931.2519656,0.016234046110767973,0.0276999895590206,0.0010449591271689367,2025-03-28
787,4860234093.269993,7104054630.036115,1626033828.301874,4230729365.9637485,439273460.8574608,6195939829.645818,1066504003.6664453,4035143718.9346194,574296933.7294605,0.01627886962049871,0.02554639062882482,0.0010304984050076044,2025-03-29
788,4844774404.400404,7133546771.985541,1575294721.9383862,4225733297.4916496,471549503.69048285,5315492911.96755,1066533284.8828233,3932610577.7855816,573898478.3808599,0.01648953310699178,0.03406724428123746,0.0010171635937520106,2025-03-30
789,4848214229.213899,6992342150.131143,1645442785.2482288,4126152864.9360466,504107613.1743505,5556376067.317644,1066900628.8277665,3849464685.540661,583717284.719506,0.017069802036104628,0.030113802227457766,0.0010990467202969638,2025-03-31
790,4806874634.218295,6951016656.099491,1731168606.982091,4108283902.2392173,465470715.3885707,5680039587.339427,1058365964.4643852,3907543602.4230275,588520504.5799067,0.016790589349833403,0.028834109659208382,0.0010919470888596226,2025-04-01
